ID,DATE,ROE,RTN1M,PRCCD,CUM_DIV,QES_GSECTOR,FRTN1P
63527.01,3/31/2017,7.433950073,0.003025169,82.89,0,20,0.029557245
63645.01,3/31/2017,-51.80033767,-0.129485179,11.16,1.5,35,0.018817204
63892.01,3/31/2017,-14.60083399,-0.038332535,40.09,15.5775,10,-0.127712647
64166.01,3/31/2017,14.94363929,-0.002134146,98.19,9.705,35,0.079132295
64410.01,3/31/2017,19.61937593,-0.091439092,59.22,0,25,-0.012158055
64768.01,3/31/2017,15.69575003,0.039222582,886.54,0,25,0.043370857
64821.01,3/31/2017,-1.238031346,-0.057793197,110.52,46.1975,60,0.018005791
64853.01,3/31/2017,-1.808826966,0.010464259,68.56,0,45,-0.007730455
64891.01,3/31/2017,3.941152652,0.01923793,81.62,11.95,25,-0.011026709
64925.01,3/31/2017,7.15961023,-0.033952409,132.41,68.5649,60,-0.043878861
65290.01,3/31/2017,3.490918712,-0.055868132,106.62,35,60,-0.015850685
65417.01,3/31/2017,8567.272727,-0.025468964,63.9,36.955,25,0.033646322
65609.01,3/31/2017,42.76362946,-0.044150383,77.29,14.63,20,-0.059386725
65772.01,3/31/2017,70.72977516,-0.009800476,478.91,0,35,0.072059468
65886.01,3/31/2017,19.35644407,-0.031716969,163.94,0.2,40,0.010064658
65967.01,3/31/2017,7.898875938,-0.065101387,61.32,0,35,-0.086268754
66065.01,3/31/2017,37.2859025,-0.062312537,125.05,0,20,-0.123070772
66368.01,3/31/2017,2.20E+12,0.03554446,87.11,5.75,45,0.020778326
66446.01,3/31/2017,6.185943397,-0.029803922,37.11,0,20,-0.045001347
100873.03,3/31/2017,11.35116982,-0.083425782,41.31,4.28,20,-0.004357298
104432.01,3/31/2017,14.97429934,-0.006268364,50.73,0,25,0.063079046
105365.01,3/31/2017,14.4200353,0.067638791,121.54,7.73,60,0.041303275
110179.01,3/31/2017,6.44672099,0.024996107,65.04,42.4726,60,-0.015836408
110685.01,3/31/2017,14.21658243,-0.032316609,165.29,24.2917,20,0.039203824
111864.01,3/31/2017,16.24536463,-0.012116183,59.52,0,45,0.011928763
112168.01,3/31/2017,7.941102197,0.014951768,62.81,10.42006667,20,0.002865786
113490.01,3/31/2017,5.10179348,0.025696162,94.45,9.7699,60,0.001588142
114524.01,3/31/2017,109.4583427,-0.020426029,33.57,41.46,45,-0.00476616
114628.01,3/31/2017,8.463901426,-0.090973844,229.72,24.7067,40,-0.025770503
117768.01,3/31/2017,33.88244865,0.059733437,108.93,1.745,45,-0.042504361
118122.04,3/31/2017,42.77436348,0.048456428,80.49,4.13,25,-0.001118151
119314.01,3/31/2017,23.29583772,0.026996619,1779.97,0,25,0.037556813
120877.01,3/31/2017,30.34906674,0.025835621,63.02,15.534375,30,0.023484608
121077.01,3/31/2017,29.60499442,-0.0173008,142.57,0,45,-0.094269482
121382.01,3/31/2017,3.81E+11,0.043429265,120.37,0,60,0.050843233
121718.01,3/31/2017,12.88394235,-0.014867257,27.83,1.1,45,0.080488681
122841.01,3/31/2017,19.39184322,0.039163864,86.5,0,45,0.018265896
124434.01,3/31/2017,11.08701735,-0.029662402,383.51,63.52,40,0.002763944
125595.01,3/31/2017,10.10879363,-0.05806248,59.7,0,45,0.020770519
126136.03,3/31/2017,14.64750171,0.006611926,327.32,0,25,0.054503238
126296.02,3/31/2017,8.090789255,0.0498132,126.17,35.35,25,0.059839899
126554.01,3/31/2017,12.04847909,0.01848578,52.87,19.7494,35,0.041233214
128978.01,3/31/2017,26.8819133,-0.016,91.62,16.3025,15,0.078148876
133366.01,3/31/2017,22.27567864,0.001383862,94.07,0,35,0.165833953
133768.01,3/31/2017,1.075916335,-0.027793116,52.82,12.635,40,-0.019121545
135484.01,3/31/2017,-7.02977761,-0.231164384,32.0999984,169.0499915,50,-0.121495327
135990.03,3/31/2017,-10.10719755,0.109792285,18.7,2.015,55,-0.094652406
136725.01,3/31/2017,15.240758,0.034246853,255.49,0,35,0.090544966
138205.01,3/31/2017,20.11585802,0.010900474,170.64,0,35,0.083333333
138743.01,3/31/2017,3.743494946,0.059207916,400.37,34.2788,60,0.043284961
139665.01,3/31/2017,1.38E+12,-0.01024735,112.04,8.88,40,0.05605141
140541.01,3/31/2017,19.65013456,0.085373795,41.33,8.4,25,-0.046939269
140760.01,3/31/2017,27.53246753,-0.019998269,113.2,15.68,15,0.034893993
141384.01,3/31/2017,21.42610652,0.104786671,114.71,0,35,0.173568128
141459.01,3/31/2017,15.48645321,-0.013756209,51.11,16.601,25,-0.005282724
141913.01,3/31/2017,13.56048823,0.015481435,80.68,0.64,45,0.013386217
142953.01,3/31/2017,5.802291018,-0.017484105,43.08,28.2067,30,0.045264624
143356.01,3/31/2017,8.860683349,-0.062730627,106.68,19.775,40,0.00328084
143357.01,3/31/2017,55.79145297,-0.033771258,119.88,13.875,45,0.021938605
143974.01,3/31/2017,27.7408195,0.005573055,249,1.04,45,0.00253012
144009.01,3/31/2017,6.543661761,0.002899878,130.89,36.6884106,40,0.013217205
144066.01,3/31/2017,37.28557013,-0.007355946,97.16,13.28,20,0.071325648
144559.01,3/31/2017,3.086197725,0.029102532,122.11,4.48,35,-0.02014577
145046.01,3/31/2017,10.2950586,-0.005629754,165.38,11.15,35,0.075643971
145552.01,3/31/2017,14.35000643,-0.016017675,71.26,0,35,0.044063991
145701.01,3/31/2017,13.25378596,-0.007185255,63.11,12.4,40,0.032007606
145977.01,3/31/2017,17.44694282,-0.053357161,148.26,2.7,25,-0.041278834
146017.01,3/31/2017,20.14040665,-0.041443473,204,16.21,20,-0.136127451
147579.01,3/31/2017,7.950030279,0.03617245,147.81,0,25,0.029700291
148349.01,3/31/2017,2.88E+12,-0.132100761,220.16,91.5,20,0.120684956
149070.01,3/31/2017,7.195304127,-0.059370079,118.8,29.956,40,-0.021969697
149318.01,3/31/2017,1.51E+12,0.115860189,114.61,59.25,25,0.073292034
149337.01,3/31/2017,1.911504425,-0.03338875,69.45,3.92,40,-0.008351332
150699.01,3/31/2017,-14.94816679,-0.069754768,119.49,5.27,10,-0.023516612
150937.01,3/31/2017,29.83168891,-0.059013743,45.93,12.39,45,-0.082734596
155394.02,3/31/2017,14.11273842,-0.092684439,29.27,0,25,0.067304407
157057.01,3/31/2017,12.30558198,-0.051363411,95.67,10.58,40,0.005957981
157855.01,3/31/2017,3.108898233,-0.015749911,82.49,0,45,0.044005334
160225.01,3/31/2017,64.70072527,0.001424628,112.47,2.678,45,0.036187428
160329.01,3/31/2017,15.56098808,-0.010446455,847.8,569.85,45,0.090493041
160329.03,3/31/2017,15.56098808,-0.006800441,829.56,0,45,0.092097015
160479.01,3/31/2017,16.15262395,-0.058256076,74.39,15.4915,60,0.01532464
160991.01,3/31/2017,9.355242936,-0.006664198,106.39,28.0829,60,0.079424758
162129.01,3/31/2017,3.089024834,-0.059619723,29.18,7.125,15,-0.077107608
162906.01,3/31/2017,3.260446948,0.03198032,41.95,0,20,0.034564958
163610.01,3/31/2017,10.38188723,0.019344986,59.87,2.11,40,0.005511943
163946.01,3/31/2017,-2.760428041,-0.087091757,29.35,4.936,15,-0.088926746
164296.01,3/31/2017,22.4516129,0.019985975,29.09,57.351,25,-0.010656583
164296.03,3/31/2017,22.4516129,0.015787585,28.31,0,25,-0.011656658
164708.01,3/31/2017,16.82781584,-0.034256777,129.68,15.97,40,-0.014111659
165052.01,3/31/2017,14.86111529,-0.039805825,19.78,41.61,25,0.086450961
165052.03,3/31/2017,14.86111529,-0.015069968,18.3,0,25,0.060655738
165675.01,3/31/2017,35.76743599,0.069926874,46.62,7.82,25,-0.087087087
165914.01,3/31/2017,1.193907729,0.062913038,445.52,0,25,0.064980248
165993.01,3/31/2017,7.200400973,-0.037460853,79.62,22.76,45,0.057397639
170617.01,3/31/2017,21.38901973,0.03369233,142.05,0,45,0.057726153
170841.01,3/31/2017,6.801398341,-0.001889883,79.22,8.9275,10,0.004291845
174729.01,3/31/2017,67.40088106,0.008316502,84.29,9.22,25,0.130739115
175263.01,3/31/2017,18.51689337,0.030889001,20.35,3.57,45,-0.024078624
175319.01,3/31/2017,44.06777018,0.032835821,20.76,1.44,25,0.050578035
175404.01,3/31/2017,-6.316368796,-0.226156482,27.1,0,45,0.090405904
176282.01,3/31/2017,9.201623816,-0.04787347,40.68,12.2966,10,0
177267.02,3/31/2017,22.39070282,-0.020753973,74.55,8.68,45,0.037826962
177376.02,3/31/2017,21.13024283,-0.05538674,68.39,5.3,40,-0.08480772
177884.01,3/31/2017,-21.94486721,-0.046012042,128.34,0,10,-0.013090229
178310.01,3/31/2017,12.96680498,-0.009863188,31.12,0,45,-0.062339332
178704.01,3/31/2017,28.99679893,0.037841575,285.23,1,25,-0.013287522
179437.01,3/31/2017,8.997013684,0.001416431,77.77,9.41,55,0.025588273
179534.01,3/31/2017,19.50473277,-0.001348466,88.87,2.72625,45,0.026443119
179621.01,3/31/2017,3.63E+13,0.03375068,112.9,28.94,30,-0.018246236
179700.01,3/31/2017,39.15857605,0.055960549,97.92,11.4,30,-0.064031863
180167.01,3/31/2017,41.3945773,-0.020252532,78.37,5.225,25,-0.046573944
180405.01,3/31/2017,11.49521033,0.064064489,49.86,1.675,45,0.047934216
180652.01,3/31/2017,32.37642996,-0.037713472,81.14,0,20,0.020581711
180711.01,3/31/2017,-14.05791651,0.022496979,218.96,8.37,45,0.008449032
180833.01,3/31/2017,2.75E+12,0.015690614,89.08,10.4125,30,-0.004041311
184500.01,3/31/2017,67.61051509,0.022320303,81.07,5.96,40,0.016528926
186989.01,3/31/2017,7.377896722,-0.00882526,50.54,5.375,10,0.007914523
188255.01,3/31/2017,17.31136531,0.036273842,60.85,2.16,20,0.047493837
189491.01,3/31/2017,12.17798595,0.013521695,50.22,2.8464,20,0.023695739
198058.01,3/31/2017,42.25214975,0.032791328,38.11,0,25,-0.020467069
199356.01,3/31/2017,8.258774948,0.040752351,43.16,0,25,0.042863763
260774.01,3/31/2017,20.96790754,-0.037887168,34.79,0,60,0.02931877
294524.01,3/31/2017,57.16620849,-0.019703909,91.19,21.17,15,-0.070512118
316056.01,3/31/2017,251.9891008,0.029447686,75.7,1.36,20,0.038837517
1045.04,4/30/2017,46.92144374,0.015729266,42.62,1.1,20,0.138198029
1075.01,4/30/2017,9.434847856,0.026640326,85.09,56.885,55,0.038312375
1078.01,4/30/2017,6.702661561,-0.017125588,43.64,63.060625,35,0.046287809
1161.01,4/30/2017,-2028.571429,-0.029905179,13.3,0.005,45,-0.158646617
1177.01,4/30/2017,13.16334568,0.078262944,135.07,23.6225,35,0.072480936
1209.01,4/30/2017,18.15976857,0.034142418,140.5,50.15875,15,0.025338078
1230.01,4/30/2017,27.29314863,-0.09766702,85.09,3.2925,20,0.026560113
1300.01,4/30/2017,26.08718557,0.04660814,131.14,29.9538,20,0.019177978
1327.01,4/30/2017,25.60584636,0.025815078,99.74,2.523333333,45,0.069881692
1380.01,4/30/2017,-32.6961547,-0.018689711,48.83,12.23333333,10,-0.060208888
1440.01,4/30/2017,4.028874735,0.006529159,67.83,70.36,55,0.066932036
1447.01,4/30/2017,25.35094963,0.01686901,79.25,24.54333333,40,-0.029148265
1449.01,4/30/2017,13.19717203,0.046102263,74.88,16.45831436,40,0.012419872
1487.01,4/30/2017,-0.27438766,-0.013922616,60.91,100.6830407,40,0.04465605
1598.01,4/30/2017,15.31465801,0.055545304,57.2,4.473185185,20,0.066783217
1602.01,4/30/2017,27.2369647,0.001594505,163.32,14.63025,35,-0.042432035
1632.01,4/30/2017,17.8596889,-0.069710658,76.2,13.1405,45,0.125459318
1678.01,4/30/2017,-12.44917424,-0.080669425,48.64,11.57961039,10,-0.038651316
1690.01,4/30/2017,36.52364259,-0.003261171,143.65,9.254285714,45,0.06780369
1704.01,4/30/2017,28.83344572,0.0447646,40.61,3.6,45,0.13223344
1722.01,4/30/2017,7.269853813,-0.010596886,45.75,10.80267974,30,-0.084153005
1878.01,4/30/2017,-41.67233418,0.042476852,90.07,1.1025,45,0.240923726
1891.01,4/30/2017,38.15411641,0.023107804,104.49,37.25095,45,-0.020289023
1913.01,4/30/2017,36.30499154,0.035723176,83.21,29.9525,15,0.012618676
1976.01,4/30/2017,-12.94687318,-0.010829723,59.37,18.06,10,-0.068216271
1988.01,4/30/2017,10.5067741,0.04512709,38.445,3.41875,15,0.066458577
2019.01,4/30/2017,9.403611068,0.011344178,47.06,17.56330507,40,0.001274968
2044.01,4/30/2017,37.90569895,0.232537648,307.48,15.05,35,-0.000162612
2086.01,4/30/2017,21.60396617,0.071181224,55.68,60.6355,35,0.068067529
2111.01,4/30/2017,17.69277556,0.016859738,186.97,25.38225,35,0.012087501
2136.01,4/30/2017,60.80622821,-0.053785874,45.91,54.3346,50,0.015900675
2176.02,4/30/2017,9.324421303,-0.008283811,165.21,0,40,0.000423703
2184.01,4/30/2017,27.09011334,0.084571907,51.81,9.373333333,25,0.146303802
2269.01,4/30/2017,1.68E+12,0.085851949,24.79,13.066875,25,0.070592981
2285.01,4/30/2017,140.9678306,0.040533694,184.83,36.58037037,20,0.022831791
2312.01,4/30/2017,32.38588199,-0.040625,46.05,7.096111111,20,0.014766558
2403.01,4/30/2017,31.37369601,0.008757819,56.05,33.70725,35,-0.037466548
2435.01,4/30/2017,77.94336811,0.012625722,47.32,10.94314185,30,0.097844463
2547.01,4/30/2017,14.30400869,0.062079739,156.37,7.728922222,35,0.03108013
2574.01,4/30/2017,14.72476672,0.075296108,50.84,7.69,20,0.069433517
2663.01,4/30/2017,33.04521277,0.005558451,57.54,26.5703625,30,0.001911714
2710.02,4/30/2017,22.64461837,0.054065612,172.54,2.84,30,0.062188478
2751.01,4/30/2017,20.75356104,-0.109824497,72.59,21.68740449,35,0.023419204
2817.01,4/30/2017,-0.975158374,0.109519707,102.26,31.44525,20,0.030999413
2884.01,4/30/2017,4.448866463,0.111736683,25.67,26.76820782,50,-0.028048305
2968.01,4/30/2017,10.22833489,-0.008723236,87,33.75633333,40,-0.055747126
2991.01,4/30/2017,1.979321908,-0.012676969,106.7,58.91,10,-0.020056232
3026.01,4/30/2017,22.01650038,-0.010191847,49.53,4.836069444,30,0.046840299
3062.01,4/30/2017,25.22398046,-0.031398292,122.47,10.95016667,20,0.027843554
3121.01,4/30/2017,320.0980392,-0.010812004,133.69,38.4425,30,0.015259182
3144.01,4/30/2017,25.48178997,0.017208864,43.15,16.30447917,30,0.053765933
3170.01,4/30/2017,1.31E+13,-0.015225666,72.04,17.9685,30,0.059966685
3221.01,4/30/2017,25.00874432,0.020720109,119.84,21.36925926,40,0.092373164
3226.01,4/30/2017,17.19079091,0.057160129,39.19,19.565407,25,0.063791784
3231.01,4/30/2017,8.061995311,0.042311662,70.7,34.60648148,40,-0.030268741
3243.01,4/30/2017,6.964283727,-0.001852164,59.12,155.484107,40,0.024018945
3310.01,4/30/2017,14.05039622,0.0304457,32.83,7.328148148,45,-0.024520256
3336.01,4/30/2017,-2.085272761,0.036028603,75.34,45.2117,45,0.028935492
3362.01,4/30/2017,9.135111609,-0.039664942,38.78,31.73873704,30,-0.006188757
3413.01,4/30/2017,9.112867809,0.014070095,79.28,69.25,55,0.052976791
3439.01,4/30/2017,13.43047966,0.012940651,45.4,22.0125,55,0.051596916
3504.01,4/30/2017,11.12751745,0.005016806,200.33,1.315030003,35,0.091948285
3505.01,4/30/2017,23.05918167,-0.007966067,95.89,22.2085,30,-0.007195745
3532.01,4/30/2017,22.53482878,0.04985444,28.85,8.751666667,45,0.014038128
3650.01,4/30/2017,18.97686543,-0.005075473,150.94,25.005,20,0.051576785
3735.01,4/30/2017,8.759030589,-0.026746087,83.33,27.166875,35,0.019320773
3813.01,4/30/2017,21.94450154,0.012692656,55.85,17.54783333,25,-0.00179051
3835.01,4/30/2017,21.98759821,0.031706415,111.61,25.95866667,20,0.097213511
3851.03,4/30/2017,34.83597701,-0.011099021,45.44,1.7475,20,0.085662412
3897.01,4/30/2017,10.80135564,0.027608567,104.59,69.8475,55,0.047136438
3980.01,4/30/2017,19.52114026,0.027281614,115.6,11.13006667,25,-0.066262976
4016.02,4/30/2017,23.37376914,0.032253501,72.71,2.14,25,0.009352221
4029.01,4/30/2017,15.01289534,-0.003089996,77.43,48.96333333,55,0.052886478
4058.01,4/30/2017,15.63025023,-0.013506753,78.88,36.81375,20,0.052104462
4060.01,4/30/2017,18.88714147,-0.02514747,62.8,35.57666667,15,-0.013375796
4066.01,4/30/2017,45.87493242,-0.035131007,82.12,18.46625,25,0.019483682
4087.01,4/30/2017,25.78937046,-0.025894711,79.75,43.97833333,15,-0.005642633
4093.01,4/30/2017,6.411818838,0.000970638,82.5,138.2373012,55,0.048909091
4094.01,4/30/2017,5.33E+11,0.056889403,109.61,206.2685,20,-0.040119515
4108.01,4/30/2017,8.667833402,0.073206751,50.87,7.10637037,20,-0.046589345
4145.01,4/30/2017,10.29685332,0.027111034,59.41,8.3,35,0.061437468
4199.01,4/30/2017,12.47610098,0.022991615,75.64,26.28344167,20,0.030936013
4213.01,4/30/2017,18.09436755,0.034540792,129.09,12.975,15,0.0290495
4321.01,4/30/2017,26.49561793,0.012258606,60.28,27.42416667,20,-0.01128069
4423.01,4/30/2017,21.61405446,-0.002727005,135.31,30.69208333,20,0.013894021
4430.01,4/30/2017,0.364104203,-0.049378679,58.14,13.5675,10,-0.048847609
4494.01,4/30/2017,23.40467381,-0.004260607,56.09,5.9875,20,-0.040827242
4503.01,4/30/2017,6.093999544,-0.004511095,81.65,39.6175,10,-0.004654011
4510.01,4/30/2017,11.47989615,0.193059629,73.23,11.72607901,15,0.029222996
4517.01,4/30/2017,16.27479718,0.0230563,133.56,50.5075,55,0.066355945
4598.01,4/30/2017,12.91961654,-0.006390111,189.7,8.22,20,0.021823933
4605.01,4/30/2017,13.45269552,-0.016973338,130.89,67.4001,60,-0.062266025
4611.02,4/30/2017,15.73525625,-0.001708234,29.22,9.34,25,-0.195756331
4640.01,4/30/2017,9.58195751,-0.024361022,24.43,16.66896154,40,-0.028243962
4674.01,4/30/2017,7.037125463,-0.039133473,13.75,17.92532849,40,0.006545455
4699.01,4/30/2017,8.362012989,0.006345917,155.41,41.01,40,0.011646612
4723.01,4/30/2017,12.72612137,-0.009082126,51.28,18.96940303,40,-0.007605304
4818.01,4/30/2017,10.18416776,-0.020049647,51.32,16.90875,20,-0.121784879
4839.01,4/30/2017,12.952078,-0.005136986,11.47,30.70583524,25,-0.030514385
4885.01,4/30/2017,14.49900478,0.041052886,43.11,9.386681481,40,-0.030619346
4973.01,4/30/2017,12.38834423,-0.017256559,55.81,22.50875,40,0.023472496
4988.01,4/30/2017,20.305534,-0.00662768,25.48,31.18,25,-0.068288854
4990.01,4/30/2017,25.3420806,0.069174757,26.2,7.726412963,25,-0.141221374
5046.01,4/30/2017,28.50695404,0.033671464,193.79,36.40375,20,0.048815728
5047.01,4/30/2017,11.18285865,-0.023247978,28.99,17.47506667,20,-0.055536392
5071.01,4/30/2017,34.58672996,-0.024394347,57.51,26.5070625,30,-0.013388976
5073.19,4/30/2017,23.58823669,-0.025323579,34.64,4.48,25,-0.020496536
5125.01,4/30/2017,21.65599273,-0.007014136,92.02,39.26754321,25,0.006520322
5234.01,4/30/2017,28.51020638,0.003868472,36.23,16.85,25,-0.110681755
5256.01,4/30/2017,29.30842493,-0.189484753,192.7,41.8525,20,-0.099325376
5439.01,4/30/2017,-27.12584693,-0.067858594,45.88,12.3324,10,-0.015039233
5492.01,4/30/2017,20.13196256,0.006838837,111.89,22.582,45,0.007149879
5518.01,4/30/2017,31.46220281,0.000301054,99.11,16.90900741,25,0.062052265
5543.01,4/30/2017,7.118550707,0.007190188,71.44,77.9454,60,0.027575588
5568.04,4/30/2017,5.817659039,-0.012023172,90.39,4.65,30,0.026662241
5581.01,4/30/2017,-3.805825101,-0.082740886,60.64,18.97685,10,-0.12005277
5597.01,4/30/2017,62.39130864,-0.01286379,108.2,26.39816667,30,0.071053604
5606.01,4/30/2017,21.65526337,0.090382387,18.82,39.42675,45,-0.003188098
5643.04,4/30/2017,6.237683146,0.006142297,58.97,27.14100001,25,0.12972698
5680.01,4/30/2017,120.187297,0.061615887,156.1,17.94949491,25,-0.010890455
5709.01,4/30/2017,21.07356392,0.019375361,35.08,4.93625,30,-0.041334094
5742.01,4/30/2017,11.47410359,0.024416517,28.53,39.59,55,0.012180161
5783.01,4/30/2017,32.02858224,-0.016454585,89.66,7.335833333,20,-0.045170645
5786.01,4/30/2017,8.857741035,-0.027231467,12.86,13.88072358,40,-0.024883359
5878.01,4/30/2017,44.33435227,0.046532778,138.09,22.1340625,20,0.022666377
5959.01,4/30/2017,23.15856321,0.111876723,88.75,29.3058,20,0.009577465
6008.01,4/30/2017,17.4049113,0.016305876,36.15,9.2745875,45,0.006431535
6066.01,4/30/2017,70.69539249,-0.078475336,160.29,51.705,45,-0.038430345
6078.01,4/30/2017,24.58945582,0.050242498,138.59,34.46333333,15,-0.005050869
6104.01,4/30/2017,18.79535559,0.063657864,53.97,32.0187,15,-0.01162683
6136.01,4/30/2017,31.92805224,-0.038743883,23.57,6.048333333,25,0.057700467
6216.01,4/30/2017,5.188703572,-0.00344765,54.92,0.15,20,-0.042789512
6266.01,4/30/2017,23.31741637,-0.011607429,123.47,35.0759375,35,0.04551713
6268.01,4/30/2017,-2.362328401,-0.016094675,41.57,16.52111693,20,0.004570604
6304.01,4/30/2017,141.495475,0.02902043,98.22,30.86,45,0.064345347
6310.04,4/30/2017,2.427177551,-0.030593181,20.63,8.02,10,-0.090644692
6335.01,4/30/2017,12.02197191,0.0486669,90.07,190.0283333,20,0.056955701
6375.01,4/30/2017,28.52452288,-0.028461959,71,33.4865,30,0.015774648
6435.01,4/30/2017,2845.859873,-0.020976383,129.75,58.0953,30,-0.000154143
6502.01,4/30/2017,30.4,0.010565781,29.65,9.5738125,30,0.008431703
6565.01,4/30/2017,23.21321773,0.132702534,144.85,3.42,45,0.071246117
6649.01,4/30/2017,33.05196879,0.043495531,52.54,17.61333333,25,-0.009897221
6669.01,4/30/2017,12.11570991,-0.018640777,50.5,20.20833333,25,0.016039604
6682.01,4/30/2017,6.725608968,-0.027203065,25.39,8.520166667,40,-0.039385585
6730.01,4/30/2017,15.25384712,-0.028185694,82.06,36.9950625,35,-0.024006824
6733.01,4/30/2017,5.79E+12,0.092922185,52.81,35.6607,25,-0.011550843
6742.01,4/30/2017,7.759406327,0.03565843,65.93,28.485,40,-0.014409222
6774.01,4/30/2017,157.7716351,0.004510886,269.45,54.99923313,20,0.05010206
6781.01,4/30/2017,3.010996867,0.005825243,46.62,5.718611111,40,0.012923638
6788.01,4/30/2017,-6.305195405,-0.084974093,26.49,1.906666667,10,-0.129482824
6829.01,4/30/2017,41.00490521,0.03673519,84.88,7.7199375,25,-0.071983977
7017.01,4/30/2017,-11.1874951,-0.061829653,14.87,38.0525,10,-0.121049092
7063.01,4/30/2017,10.59865391,-0.015899123,17.95,42.2227,60,0.002228412
7065.01,4/30/2017,29.2527575,0.00094086,74.13,24.3325,40,0.046270066
7085.01,4/30/2017,2.83E+12,0.092728878,37.02,17.39935,20,0.006212858
7116.01,4/30/2017,11.01956026,-0.115930599,22.42,15.794368,25,0.038804639
7146.01,4/30/2017,28.41503759,0.023661397,99.9,19.4675,30,0.042542543
7154.01,4/30/2017,195.6138914,0.086075753,139.93,32.17280185,25,0.078324877
7163.01,4/30/2017,494.7033898,0.045826514,134.19,21.9735,40,0.067292645
7171.01,4/30/2017,22.83737024,-0.086290056,138.29,57.29,35,0.179333285
7228.01,4/30/2017,7.728008424,0.024032536,83.09,13.53648125,35,0.01432182
7241.01,4/30/2017,14.54863675,0.053072626,82.44,14.7804,30,-0.068049491
7257.01,4/30/2017,8.793341961,-0.020584538,62.33,37.5338,35,0.044601316
7343.01,4/30/2017,5.202945063,-0.029122807,27.67,0.19,45,0.112034695
7366.01,4/30/2017,-7.99210749,0.000918756,76.26,63.41,55,0.048124836
7435.01,4/30/2017,46.22906292,0.027008601,195.83,51.5325,20,0.050120002
7585.01,4/30/2017,2.81E+12,0.021870914,85.97,70.27247849,45,-0.027916715
7620.01,4/30/2017,-4.929673651,-0.073274336,26.18,32.27225,10,-0.058059587
7637.01,4/30/2017,4.435450337,-0.074349442,37.35,1.625776955,35,0.043641232
7647.01,4/30/2017,7.678880402,-0.000428266,23.34,22.78,40,-0.036632391
7875.01,4/30/2017,7.976997268,0.000209512,47.74,17.095,25,0.113950566
7881.01,4/30/2017,-5.235802186,0.018680325,33.81,42.41517547,15,0.010056196
7906.01,4/30/2017,31.70087065,-0.022406493,55.41,5.06375,25,-0.043674427
7912.01,4/30/2017,-8.836061897,-0.069640288,32.33,6.02675,10,-0.109495824
7922.01,4/30/2017,31.21693122,0.051175958,48.27,18.37125,25,-0.126372488
7923.01,4/30/2017,13.93665894,0.037805848,117.49,30.38111111,20,0.060856243
7970.01,4/30/2017,8.942458557,0.005586592,59.4,40.398,55,0.052946128
7974.01,4/30/2017,8.620712306,0.030156052,24.25,54.4975,55,0.075051546
7977.01,4/30/2017,10.3723613,0.013042501,45.05,37.5466,55,0.063485017
7982.01,4/30/2017,11.5477666,0.045053414,90,20.85291667,40,-0.024222222
7985.01,4/30/2017,42.37083758,0.039912058,245.96,46.5083,20,0.053911205
8007.01,4/30/2017,11.19278519,-0.032872283,53.84,18.38308333,40,-0.043090639
8030.01,4/30/2017,14.63279612,0.02610005,61.33,21.27375,15,-0.052665906
8068.01,4/30/2017,-3.840699145,-0.035120728,61.54,41.443,10,-0.04241144
8099.01,4/30/2017,-67.51326153,-0.051631296,29.94,58.1475,55,-0.011356045
8151.01,4/30/2017,19.94110613,-0.02749863,52.61,30.69,10,-0.055692834
8245.01,4/30/2017,8.867440808,0.008044243,119.75,49.3125,40,-0.008768267
8247.01,4/30/2017,11.64095372,0.03847972,109.84,25.89,15,-0.028040787
8253.01,4/30/2017,20.79895028,-0.013599409,66.73,23.87785829,20,-0.052749888
8264.01,4/30/2017,8.174054494,0.006303467,67.05,48.235,55,0.019835943
8272.01,4/30/2017,11.87321687,0.015636233,113.02,54.3746838,55,0.030702531
8358.01,4/30/2017,19.97913153,0.011511606,160.8,24.64777778,20,-0.016604478
8402.01,4/30/2017,43.55589428,0.003725025,59.28,17.70921963,45,0.006916329
8455.01,4/30/2017,18.83448037,0.017895299,38.11,33.9585,55,0.047231698
8463.01,4/30/2017,10.66172911,0.028301887,64.51,15.56239807,20,0.026507518
8479.01,4/30/2017,58.22893797,0.00756026,113.28,35.12138889,30,0.038797669
8530.01,4/30/2017,11.06138841,-0.011942907,33.92,16.825,35,-0.028007075
8539.01,4/30/2017,4.398253849,-0.036181464,34.63,39.0607,55,0.057969968
8543.01,4/30/2017,488.8126287,-0.016173246,71.78,125.7193667,30,0.050989133
8549.01,4/30/2017,-8.786461098,0.04265506,47.91,54.78766667,10,-0.061678147
8551.01,4/30/2017,11.74959047,-0.027060863,101.03,33.4975,25,0.049069583
8606.01,4/30/2017,84.08060805,0.034241245,13.29,28.48125,20,0.132994733
8762.01,4/30/2017,17.23454492,-0.028481236,87.33,33.8319875,30,0.008702622
8810.01,4/30/2017,4.046264839,-0.002265006,44.05,38.77,55,0.019523269
8823.01,4/30/2017,12.97252866,-0.045473684,22.67,2.4225,25,0
8898.01,4/30/2017,10.7499039,-0.002668802,74.52,7.950273419,40,-0.030193237
8972.01,4/30/2017,22.22004315,0.026838018,155.21,35.14875,20,0.056697378
9063.01,4/30/2017,18.61533179,-0.032703823,42,0.9797,25,-0.059047619
9203.01,4/30/2017,36.41453969,0.018644397,157.35,82.071,20,0.013536702
9248.01,4/30/2017,44.31965713,-0.016046019,65,3.1559375,25,-0.016615385
